smiles,CH4_Permeability_Barrer
*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2C)c(C)c1,0.0209
*c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc(C(*)(C)C)cc4)C5=O)cc3C2=O)cc1,0.779999995
*c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc(*)cc4C)C5=O)cc3C2=O)c(C)c1,0.0278
*c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cc6c(cc4Br)C(C)(C)CC6(*)C)C5=O)cc3C2=O)cc1,0.440000004
*c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc6c(c4)C(*)(C)CC6(C)C)C5=O)cc3C2=O)cc1,0.212999998
*c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(C(*)(C)C)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,0.7
*c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(N(*)c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,0.399999999
*c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(N(*)c6ccc(OC)cc6)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,0.499999995
*c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4cccc(C(*)(C)C)c4)C5)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,0.216999998
*c1ccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)C)cc4Oc4ccc5c(c4)C(=O)N(c4ccc(*)cc4OC)C5=O)cc3C2=O)c(OC)c1,0.159999999
*c1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(C(*)(C)C)cc5)C6=O)cc4)cc3C2=O)cc1,0.069199999
*c1ccc(NC(=O)c2ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(C(=O)Nc5ccc(C(*)(C)C)cc5C)cc4)cc3C(C)(C)C)cc2)c(C)c1,0.900000001
*c1ccc(OC(=O)Oc2ccc(C(*)(C)C)cc2)cc1,0.324999999
*c1ccc(OC(=O)Oc2ccc(C(*)(C)c3ccccc3)cc2)cc1,0.369999997
*c1ccc(OC(=O)Oc2ccc(C3(*)CC(C)CC(C)(C)C3)cc2)cc1,2.239999998
*c1ccc(OC(=O)c2cc(C(=O)Oc3ccc(C(*)(C)C)cc3C(C)C)cc(C(C)(C)C)c2)c(C(C)C)c1,1.429999998
*c1ccc(OC(=O)c2cc(C(=O)Oc3ccc(C(*)(C)C)cc3C)cc(C(C)(C)C)c2)c(C)c1,0.399999999
*c1ccc(OC(=O)c2ccc(-c3ccc(C(=O)Oc4ccc(C(*)(C)C)cc4)cc3)cc2)cc1,0.288999998
*c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C(C)(C)c4ccc(OC(=O)c5cccc(C(=O)Oc6ccc(C(*)(C)C)cc6)c5)cc4)cc3)cc2)cc1,0.399999999
*c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C(*)(C)C)cc3)cc2)cc1,0.678999993
*c1ccc(OC(=O)c2ccc(Oc3ccc(C(*)(C)C)cc3)cc2)cc1,0.399999999
*c1ccc(OC(=O)c2ccc(Oc3ccc(C(*)(C)C)cc3C)cc2)c(C)c1,0.169999999
*c1ccc(OC(=O)c2ccc(Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3C)cc2)c(C)c1,0.180000002
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C(*)(C)C)cc3)c2)cc1,0.559000003
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C(*)(C)C)cc3C(C)C)c2)c(C(C)C)c1,0.305
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C(*)(C)C)cc3C)c2)c(C)c1,0.0459
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C(*)(C)c4ccccc4)cc3)c2)cc1,0.589999998
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C(*)c4ccccc4C(=O)O)cc3)c2)cc1,0.334000002
*c1ccc(OC(=O)c2cccc(Oc3ccc(C(*)(C)C)cc3C)c2)c(C)c1,0.044
*c1ccc(OCC(O)COc2ccc(C(*)(C)C)cc2)cc1,0.019
*c1ccc(OOC(=O)c2ccc3c(c2)C(=O)c2cc(C(=O)Oc4ccc(C(*)(C)C)cc4)ccc2-3)cc1,0.207999998
*c1ccc(OOc2ccc(C(*)(C)C)cc2)cc1,2.159999999
*c1ccc(OOc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(*)(C)C)cc4)cc3)cc2)cc1,0.440000004
*c1ccc(OOc2ccc(*)cc2)cc1,1.739999999
*c1ccc(Oc2c(F)c(F)c(COC(c3ccc(C(OCc4c(F)c(F)c(Oc5ccc(C(*)(C)C)cc5)c(F)c4F)(C(F)(F)F)C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)c(F)c2F)cc1,0.320000001
*c1ccc(Oc2c(F)c(F)c(COC(c3cccc(C(OCc4c(F)c(F)c(Oc5ccc(N6C(=O)CCC67CCC(=O)N7*)cc5)c(F)c4F)(C(F)(F)F)C(F)(F)F)c3)(C(F)(F)F)C(F)(F)F)c(F)c2F)cc1,0.250000001
*c1ccc(Oc2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(-c7ccc(-c8ccc(Oc9ccc%10c(c9)C(*)(C)CC%10(C)C)c(C(F)(F)F)c8)cc7)c(=O)c6cc5c4=O)cc3)cc2C(F)(F)F)cc1,1.52
*c1ccc(Oc2ccc(-c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(c6ccc(-c8ccc(Oc9ccc%10c(c9)C(*)(C)CC%10(C)C)c(C(F)(F)F)c8)cc6)C7=O)cc5C4=O)cc3)cc2C(F)(F)F)cc1,0.879999996
*c1ccc(Oc2ccc(-c3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(c8ccc(-c%10ccc(Oc%11ccc%12c(c%11)C(*)(C)CC%12(C)C)c(C(F)(F)F)c%10)cc8)C9=O)cc7)cc6)cc5C4=O)cc3)cc2C(F)(F)F)cc1,1.379999999
*c1ccc(Oc2ccc(-c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(-c8ccc(Oc9ccc%10c(c9)C(*)(C)CC%10(C)C)c(C(F)(F)F)c8)cc6)C7=O)cc5C4=O)cc3)cc2C(F)(F)F)cc1,1.620000002
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(S(*)(=O)=O)cc4)cc3)cc2)cc1,0.212
*c1ccc(Oc2ccc(-n3c(=O)c4cc5sc6cc7c(=O)n(*)c(=O)c7cc6sc5cc4c3=O)cc2)cc1,0.082
*c1ccc(Oc2ccc(C(=O)c3ccc(-c4ccc(C(=O)c5ccc(Oc6ccc(C(*)(C)C)cc6)cc5)cc4)cc3)cc2)cc1,0.140000001
*c1ccc(Oc2ccc(C(=O)c3ccc(-c4ccc([S+]([O-])c5ccc(Oc6ccc(C(*)(C)C)cc6)cc5)cc4)cc3)cc2)cc1,0.140000001
*c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(Oc5ccc(C(*)(C)C)cc5)cc4)cc3)cc2)cc1,0.084000001
*c1ccc(Oc2ccc(C(=O)c3ccc(C(C)(C)c4ccc(C(=O)c5ccc(Oc6ccc(C(*)(C)C)cc6)cc5)cc4)cc3)cc2)cc1,0.22
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(*)(C)C)cc4)cc3)cc2)cc1,0.180000002
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,0.720999992
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4C)cc3)cc2)c(C)c1,0.0701
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(S(*)(=C)=C)cc4)cc3)cc2)cc1,0.225000001
*c1ccc(Oc2ccc(C(*)(c3ccccc3)C(F)(F)F)cc2)cc1,0.650000005
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5ccc(*)s5)cc4C(F)(F)F)cc3)C3c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,1.8
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.605999994
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,0.936999998
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(C(*)(C)C)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.544999997
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc7c8c(ccc(c68)C5=O)C(=O)N(*)C7=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.480000003
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(S(*)(=O)=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.548000002
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(S(*)(=O)=O)cc5)cc4)CCCCC3)cc2)cc1,0.1
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(S(*)(=O)=O)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,0.531999997
*c1ccc(Oc2ccc(Cc3ccc(Oc4ccc(C(*)(C)C)cc4)cc3)cc2)cc1,0.188
*c1ccc(Oc2ccc(Cc3ccc(Oc4ccc(S(*)(=O)=O)cc4)cc3)cc2)cc1,0.188999998
*c1ccc(Oc2ccc(N3C(=O)c4cc5c(cc4C3=O)S(=O)(=O)c3cc4c(cc3S5(=O)=O)C(=O)N(*)C4=O)cc2)cc1,0.180000002
*c1ccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C(*)(C)C)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,0.084599999
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(C(*)(C)C)cc4)cc3)cc2)cc1,0.179
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(S(*)(=O)=O)cc4)cc3)cc2)cc1,0.180000002
*c1ccc(Oc2ccc(Oc3ccc(S(*)(=O)=O)cc3)cc2)cc1,0.129999999
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)c5ccc(Oc6ccc(C(*)(C)C)cc6)cc5)cc4)cc3)cc2)cc1,0.499999995
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(C(*)(C)C)cc5)cc4)cc3)cc2)cc1,0.340000002
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(C)(C)c5cccc(C(*)(C)C)c5)cc4)cc3)cc2)cc1,0.110000001
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(*)(C)C)cc4)cc3)cc2)cc1,0.267999998
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(*)(C)C)cc4C)cc3)cc2)c(C)c1,0.0691
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(*)(C)c5ccccc5)cc4)cc3)cc2)cc1,0.318999998
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(*)c5ccccc5C(=O)O)cc4)cc3)cc2)cc1,0.0395
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5(*)CCCCC5)cc4C)cc3)cc2)c(C)c1,0.0405
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,0.143000001
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4C)cc3)cc2)c(C)c1,0.0727
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(C(*)(C)C)c4)cc3)cc2)cc1,0.052
*c1ccc(Oc2ccc(S(*)(=O)=O)cc2)cc1,0.172999999
*c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(-c9ccc(N%10C(=O)c%11ccc(Oc%12ccc(C(*)(C)C)cc%12)cc%11C%10=O)cc9)cc8C(F)(F)F)cc7)c7ccccc7-c7ccccc76)cc5)c(C(F)(F)F)c4)cc2)C3=O)cc1,1.010000001
*c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Cc4ccc(N5C(=O)c6ccc(Oc7ccc(C(*)(C)C)cc7)cc6C5=O)cc4)cc2)C3=O)cc1,0.06
*c1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(Oc6ccc(C(*)(C)C)cc6)cc5C4=O)c2)C3=O)cc1,0.0368
*c1ccc(Oc2ccc3cc(Oc4ccc(S(*)(=O)=O)cc4)ccc3c2)cc1,0.0366
*c1ccc(Oc2ccc3ccc(Oc4ccc(S(*)(=O)=O)cc4)cc3c2)cc1,0.05
*c1ccc(Oc2cccc3c(Oc4ccc(S(*)(=O)=O)cc4)cccc23)cc1,0.036
*c1ccc2c(c1)C(=O)C(c1ccc(-c3ccc(-c4ccc(-c5ccc(*)cc5C(=O)c5ccccc5)cc4C(=O)c4ccccc4)cc3C(=O)c3ccccc3)cc1C(F)(F)F)C2=O,0.140000001
*c1ccc2c(c1)C(=O)C(c1ccc(-c3ccc(C4C(=O)c5ccc(-c6ccc(C7C(=O)c8ccc(-c9ccc%10c(c9)C(=O)C(c9ccc(-c%11ccc%12c(c%11)C(=O)C(c%11ccc(-c%13ccc%14c(c%13)C(=O)C(c%13ccc(-c%15ccc%16c(c%15)C(=O)C(c%15ccc(-c%17ccc(C%18C(=O)c%19ccc(-c%20ccc%21c(c%20)C(=O)C(c%20ccc(-c%22ccc(*)cc%22C(=O)c%22ccccc%22)cc%20C(F)(F)F)C%21=O)cc%19C%18=O)c(C(F)(F)F)c%17)cc%15C(F)(F)F)C%16=O)cc%13C(F)(F)F)C%14=O)cc%11C(F)(F)F)C%12=O)cc9C(F)(F)F)C%10=O)cc8C7=O)c(C(F)(F)F)c6)cc5C4=O)c(C(F)(F)F)c3)cc1C(F)(F)F)C2=O,0.390000003
*c1ccc2c(c1)C(=O)C(c1ccc(-c3ccc(*)cc3C(=O)c3ccccc3)cc1C(F)(F)F)C2=O,0.260000001
*c1ccc2c(c1)C(=O)C(c1ccc(*)cc1C(F)(F)F)C2=O,0.359999999
*c1ccc2c(c1)C(=O)N(Oc1ccc(-c3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2,0.519999996
*c1ccc2c(c1)C(=O)N(Oc1ccc(-c3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1C(F)(F)F)C2,0.703000008
*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc(C(F)(F)F)c1)C2=O,0.449999996
*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(O)c3)cc1O)C2=O,0.056200001
*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(O)c3)cc1O)C2=O,0.00041
*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(-c8ccc(N9C(=O)c%10ccc(C(*)(C(F)(F)F)C(F)(F)F)cc%10C9=O)cc8)cc7C(F)(F)F)cc6)C(=O)N(c6ccccc6)c6ccccc65)cc4)c(C(F)(F)F)c3)cc1)C2=O,1.010000001
*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(-c8ccc(N9C(=O)c%10ccc(C(*)(C(F)(F)F)C(F)(F)F)cc%10C9=O)cc8)cc7C(F)(F)F)cc6)c6ccccc6-c6ccccc65)cc4)c(C(F)(F)F)c3)cc1)C2=O,1.339999999
*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2,1.339999999
*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,1.549999999
*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2,0.779999995
*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,0.686000007
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(Cl)c3)cc1Cl)C2=O,0.121
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.371
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(Cl)c3)cc1Cl)C2=O,0.0164
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.0485
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3Br)c(Br)c1)C2=O,0.0054
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3Cl)c(Cl)c1)C2=O,0.0055
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3F)c(F)c1)C2=O,0.0129
*c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc1)C2=O,1.24
*c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccccc3)c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.380000003
*c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccccc3)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.164999998
*c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1)C2=O,0.207000002
*c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc([Si](*)(C)C)cc4C3=O)cc1)C2=O,0.063999999
*c1ccc2c(c1)C(=O)N(c1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.120000001
*c1ccc2c(c1)C(=O)N(c1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.169999999
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(-c5ccc(-c6ccc(Oc7ccc(N8C(=O)c9ccc(C(*)(C(F)(F)F)C(F)(F)F)cc9C8=O)cc7)c(C(F)(F)F)c6)cc5)cc4)cc3C(F)(F)F)cc1)C2=O,1.509999999
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(-c5ccc(Oc6ccc(N7C(=O)c8ccc(C(*)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)c(C(F)(F)F)c5)cc4)cc3C(F)(F)F)cc1)C2=O,1.189999999
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(-c5ccc(Oc6ccc(N7C(=O)c8ccc(C(*)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)c(C(F)(F)F)c5)s4)cc3C(F)(F)F)cc1)C2=O,1.680000001
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.215
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4cccc(-c5ccc(Oc6ccc(N7C(=O)c8ccc(C(*)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)c(C(F)(F)F)c5)n4)cc3C(F)(F)F)cc1)C2=O,1.949999998
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(-c5ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2,0.144999999
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(-c5ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6C(F)(F)F)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c1)C2,0.278999998
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,0.440000004
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,0.703000008
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,0.215999999
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,0.278999998
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2,0.341000001
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.343
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2,0.0099
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.028
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([Si](*)(C)C)cc5C4=O)cc3)cc1)C2=O,0.161000001
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.0305
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.0397
*c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.340000002
*c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.0533
*c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,0.660000007
*c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.0164
*c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(Sc4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc1)C2=O,0.279999999
*c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(Sc4ccc(Sc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.22
*c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(Sc4ccc(Sc5ccc(Sc6ccc(N7C(=O)c8ccc(C(*)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)cc5)cc4)cc3)cc1)C2=O,0.260000001
*c1ccc2c(c1)C(=O)N(c1ccc3[nH]c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4c3c1)C2=O,0.303000001
*c1ccc2c(c1)C(=O)N(c1ccc3c(c1)C1c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C3c3cc4ccccc4cc31)C2=O,7.100000005
*c1ccc2c(c1)C(=O)N(c1ccc3c(c1)C1c4ccccc4C3c3cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc31)C2=O,3.199999998
*c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc1-3)C2=O,0.459000005
*c1ccc2c(c1)C(=O)N(c1cccc(C(c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O,0.080000001
*c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,0.143999999
